sample_name,outcome,predictor,predictor_category,unweighted_n,public_unweighted_n,unweighted_yes,unweighted_no,weighted_total,weighted_pct_yes,public_weighted_pct_yes,disclosure_status
main_grade_10_12,a_H1FP7_yesno,num_H1GI20,12,363,363,81,282,1184815.880764192,21.638835553931447,21.64,reported
main_grade_10_12,a_H1FP7_yesno,num_H1HS9,0,745,745,107,638,2383660.974145127,14.166644258759485,14.17,reported
main_grade_10_12,a_H1FP7_yesno,num_H1HS9,1,151,151,56,95,439009.244569256,38.04826837655927,38.05,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO1,1,7,<10,1,6,21054.092534749998,20.567983695144427,suppressed,suppressed_small_category
main_grade_10_12,a_H1FP7_yesno,num_H1MO1,2,28,28,4,24,74881.247441332,14.66019968503576,14.66,review_small_outcome_cell
main_grade_10_12,a_H1FP7_yesno,num_H1MO1,3,303,303,41,262,891547.0094114341,15.193072717503842,15.19,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO1,4,318,318,63,255,1031049.713286528,17.19134066316199,17.19,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO1,5,211,211,36,175,693464.338270007,16.263809392399867,16.26,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO10,1,256,256,17,239,824203.9454569491,5.500547620784962,5.50,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO10,2,195,195,24,171,591699.275202283,12.239691186566043,12.24,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO10,3,143,143,20,123,458476.12465977,13.919387312067325,13.92,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO10,4,191,191,55,136,591469.786685112,28.95114386058449,28.95,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO10,5,82,82,29,53,250254.260571607,35.15795649553964,35.16,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO11,1,38,38,3,35,124684.523257389,6.734649819126911,6.73,review_small_outcome_cell
main_grade_10_12,a_H1FP7_yesno,num_H1MO11,2,69,69,9,60,226137.173547938,12.665757503414754,12.67,review_small_outcome_cell
main_grade_10_12,a_H1FP7_yesno,num_H1MO11,3,98,98,6,92,321167.277673883,6.8227194830994105,6.82,review_small_outcome_cell
main_grade_10_12,a_H1FP7_yesno,num_H1MO11,4,391,391,60,331,1206567.470244114,14.73208170531209,14.73,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO11,5,267,267,67,200,823914.565023694,24.771089578222195,24.77,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO12,1,62,62,6,56,192800.566535187,7.552012148691312,7.55,review_small_outcome_cell
main_grade_10_12,a_H1FP7_yesno,num_H1MO12,2,149,149,22,127,449242.009415436,14.896780131676737,14.90,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO12,3,118,118,12,106,342644.719624362,10.99114661188298,10.99,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO12,4,292,292,48,244,920718.182737521,14.904476799610693,14.90,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO12,5,245,245,57,188,802426.707460067,22.98338093915661,22.98,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO13,1,282,282,33,249,856829.975983386,12.198847383768435,12.20,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO13,2,352,352,50,302,1127352.672299803,12.45537830180611,12.46,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO13,3,88,88,20,68,271790.586128782,24.17940895798292,24.18,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO13,4,90,90,24,66,288337.949629971,24.91799128231778,24.92,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO13,5,56,56,18,38,172870.370811839,33.71989715496861,33.72,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO14,1,302,302,40,262,979150.311710166,11.676796412988766,11.68,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO14,2,256,256,42,214,803373.156531431,15.585278927944412,15.59,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO14,3,72,72,9,63,212114.027271369,10.681141612852265,10.68,review_small_outcome_cell
main_grade_10_12,a_H1FP7_yesno,num_H1MO14,4,123,123,26,97,387801.273113106,22.39179781527549,22.39,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO14,5,115,115,28,87,334742.786227709,27.413078446523404,27.41,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO2,1,24,24,3,21,59164.31843554,9.314153007760755,9.31,review_small_outcome_cell
main_grade_10_12,a_H1FP7_yesno,num_H1MO2,2,75,75,10,65,254107.240379638,12.74933387152396,12.75,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO2,3,235,235,34,201,717326.536506802,15.274813892085534,15.27,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO2,4,331,331,59,272,1027582.026464208,16.430873742439864,16.43,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO2,5,202,202,39,163,655076.086124634,19.00204925435577,19.00,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO3,1,71,71,11,60,192244.89379912,14.570789926648871,14.57,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO3,2,136,136,19,117,411503.087187443,16.239782963527723,16.24,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO3,3,237,237,34,203,716130.004780261,13.961427394370622,13.96,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO3,4,300,300,54,246,967043.737571237,16.781915398460253,16.78,reported
main_grade_10_12,a_H1FP7_yesno,num_H1MO3,5,123,123,27,96,426703.691457313,19.61250305675642,19.61,reported
